"UnitID"	"additionalID"	"collection"	"label_created_by"	"Notes"	"samplingcode"	"continent"	"country"	"Province"	"Municipality"	"exact_site"	"LatitudeDMSDegrees"	"LatitudeDMSMinutes"	"LatitudeDMSSeconds"	"LatitudeDMS_N_S"	"LongitudeDMSDegrees"	"LongitudeDMSMinutes"	"LongitudeDMSSeconds"	"LongitudeDMS_W_E"	"LatitudeDecimal"	"LongitudeDecimal"	"coordinates_original"	"Sampling_PeriodOfDay"	"elevationinmeters"	"CollectedBy"	"samplingMethod"	"expedition_project"	"CollectionStartDay"	"CollectionStartMonth"	"CollectionStartYear"	"CollectionEndDay"	"CollectionEndMonth"	"CollectionEndYear"	"localityNotes"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"sub_species"	"author_team_and_year"	"IdentificationHistory1Notion"	"IdentificationHistory1Value"	"IdentificationHistory1Status"	"FullScientificName"	"Taxon_Notes"	"IdentifiedBy"	"IdentificationDay"	"IdentificationMonth"	"IdentificationYear"	"TypeStatus"	"Identification_Notes"	"DNA_Tag"	"DNA_box"	"DNA_tube"	"DNA_HPos"	"DNA_VPos"	"DNA_Notes"	"ecology_Water_temperature"	"Sampling_Hour"	"ecology_PH"	"ecology_mV"	"ecology_Conductivity"	"ecology_O2_Perc"	"ecology_O2_mg"	"ecology_hPa"	"ecology_Air_Temperature"	"ecology_Relative_Humidity"	"Ecology"	"acquisition_category"	"acquiredFrom"	"acquisitionDay"	"acquisitionMonth"	"acquisitionYear"	"Acquisition_Notes"	"sex"	"lifeStage"	"associationType"	"associatedUnitID"	"maleCount"	"femaleCount"	"juvenileCount"	"totalNumber"	"notes_Counts"	"institution"	"building"	"floor"	"room"	"row"	"column"	"shelf"	"specimen_status"	"specimen_part"	"ContainerName"	"ContainerType"	"ContainerStorage"	"SubcontainerName"	"SubcontainerType"	"SubcontainerStorage"	"StorageNotes"	"associationDomain"
"BE_RMCA_MOL.DNA.000011"	"FP3_BUL19"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796397"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000012"	"FP3_BUL2"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796380"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000013"	"FP3_BUL20"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796398"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000014"	"FP3_BUL21"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796399"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000015"	"FP3_BUL22"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796400"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000016"	"FP3_BUL23"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796401"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000017"	"FP3_BUL24"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796402"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000018"	"FP3_BUL25"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796403"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000019"	"FP3_BUL26"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796404"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000020"	"FP3_BUL27"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796405"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000021"	"FP3_BUL28"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796406"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
"BE_RMCA_MOL.DNA.000022"	"FP3_BUL29"	"2019_BUL_DNA "	"Cyril Hammoud"	"Bulinus snail collected in crater lake of western Uganda (February 2019) for TRAIL-be, PhD project"	"FP3"	"Africa"	"Uganda"	""	""	"Lake Kyaninga"	""	""	""	""	""	""	""	""	"0,700842"	"30,29727"	""	"Day"	"1531"	"Julius Tumusiime, Cyril Hammoud, Lore Goethals"	"Inspection of vegetation + dredging using metal sieve"	"TRAIL"	"03"	"2"	"2019"	"28"	"2"	"2019"	""	"Animalia"	"Mollusca"	"Gastropoda"	""	"Planorbidae"	"Bulinus"	""	""	""	"Taxon."	"Bulinus   "	""	"Bulinus   "	"Bulinus sp."	"Cyril Hammoud, Julius Tumusiime"	"28"	"2"	"2019"	""	""	"AB43796407"	"30100001284032"	""	""	""	""	"24,8"	"12:20"	"8,65"	""	"410"	"0,588"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"RMCA"	"CAPA"	"2"	"dried DNA vault"	""	""	""	""	""	""	""	""	""	""	""	""	""
